source_id,ra,dec,phot_g_mean_mag,parallax
210021087573407104,87.64912394742218,47.13067403865778,8.216179,1.6970815977855533
210236420053114112,89.79446309482623,48.45947231833721,8.520015,0.6326666261728318
210392791223166208,87.81686180370275,48.61328400746428,7.9628506,3.6288072568191545
210432373641311872,89.04516178831703,48.714136614370055,9.743489,3.446203134839316
210444296470672640,89.37437337335176,48.810232529618766,8.752564,1.6899965001546582
210471749901313152,89.96379465901357,49.240763598678456,9.402855,1.1244388216330141
210771126302026496,85.85797532605108,48.24474485581651,9.407275,2.087562163412784
210971065619904512,85.1818245988253,48.312888879129154,7.684789,1.2277561016901173
211615031540090112,89.06797780376486,50.57168167834233,8.981254,2.094193629455329
211680422421914752,78.55219421405462,45.342813168756706,9.96825,2.1427548301797663
211749863452591232,78.25193854676387,45.69090645029323,8.816933,1.5050625717888033
211810366654505984,79.3773923691993,45.85641473416441,9.893677,0.9659990431997434
212074283802055296,78.34590542366394,46.83839341834061,9.38325,1.8503374251259987
212716849566991360,83.18063281942612,49.03273817947228,9.599245,1.7734376210994183
212755091955529600,82.55394842459653,49.153835190685285,9.640517,5.420381514855883
213214241139944704,78.2849600205115,48.74210836523757,9.002321,1.8015521891029098
213581890340219648,82.42673036178401,49.73701623828076,9.798973,0.9365866690827824
213582714974013184,82.11957367116082,49.667112761790406,9.475445,5.663513445272895
213900164597018624,82.73919162134966,50.85274422046438,9.970056,1.6204127795610654
214222390224129024,83.68485105192877,49.25588506002303,8.682734,3.1013167261371266
214362367501571200,85.03557878284514,50.02582449702823,8.301954,3.1317078824043003
214573203151186944,86.66567873826364,50.37905971819816,9.528624,0.6089261956085599
214664149081286016,89.5463913582534,51.134405794358095,8.925832,4.94637483668827
215091549868037760,84.67073786629521,50.3688486795723,8.086493,3.270371991502555
215304717683659648,86.42241934238878,51.611303318561426,9.892162,7.3559864731269196
215436216699922304,84.17102651591193,51.382963555067384,8.926999,0.7999954770402641
215469580005486464,84.87699050808433,51.33537180929901,8.464696,4.725513637907574
215595366710510976,85.91245409359047,52.429145215647196,9.8571,0.8510901499780082
215706490401248640,86.88861135577822,52.19571250296501,9.534151,1.0611883482649718
216065511011643392,88.92030575186983,53.44922482155478,8.638738,5.932780242212539
216136154632690304,89.0233942377394,53.85690162084049,9.752059,6.945599962036218
224461386099878144,54.043564648268244,39.04852171655768,8.579089,1.218521587666644
224717400509692672,55.92802955775769,39.64360997058055,9.591706,1.8739081168949816
224721592397748992,55.85544899033898,39.73108130349164,9.671228,1.8504847690597164
225122570545058432,56.14333261775314,41.06435074723515,9.911267,1.2215252785813755
228998967508598400,63.151935651692675,42.11839996336573,7.8521957,1.4300578638088892
229010787258506368,63.380484551422825,42.338149275838234,9.57061,1.5218462200117349
229083114507238144,63.22271867476999,42.87140825434813,9.409578,1.6934194789376436
229530753178825088,64.42647329403727,43.76966277670092,9.732081,0.520585736066594
229595383847809536,66.26645711098922,44.345076883348256,8.827,1.294002976240204
